"customer_id","date","raw_date","sales"
"9bbcb3ab4aca3f68fde7ddf7a3d2f883",2015-06-06,2015-05-18,1866.69
"b7691b268cb61a71b3e804a8aa0aa44c",2015-06-25,2015-06-06,876.985103184365
"6b3c1bf51600eb83e93f18b841bc6e0c",2015-06-28,2015-06-09,5961.69
"c4590e409d3630a2e8ed911c8506dd79",2015-07-08,2015-06-19,4461.66
"21329d626930f083719abc5302871f0e",2015-08-04,2015-07-16,5716.76
"d74243bd5effbf61b0a04f301ee1dfc6",2015-08-07,2015-07-19,13008.45
"93987a01b61d9153e0595b0f0a99e769",2015-08-09,2015-07-21,1895.81
"99f946e2565264fc7c25293f472ad3be",2015-08-10,2015-07-22,28798.1791200417
"20a41b63db2b800f155f7d86a3b310e3",2015-09-12,2015-08-24,3732.92150487691
"20a41b63db2b800f155f7d86a3b310e3",2015-10-15,2015-09-26,4955.18220106208
"20a41b63db2b800f155f7d86a3b310e3",2015-11-08,2015-10-20,18545.8648698541
"20a41b63db2b800f155f7d86a3b310e3",2016-04-21,2016-04-02,14862.4977160607
"20a41b63db2b800f155f7d86a3b310e3",2016-07-12,2016-06-23,1508.13481071099
"20a41b63db2b800f155f7d86a3b310e3",2016-11-17,2016-10-29,22570.2441271304
"20a41b63db2b800f155f7d86a3b310e3",2016-12-15,2016-11-26,4437.33233979136
"20a41b63db2b800f155f7d86a3b310e3",2017-03-06,2017-02-15,2371.4888826344
"20a41b63db2b800f155f7d86a3b310e3",2017-07-15,2017-06-26,3225.50916966178
"20a41b63db2b800f155f7d86a3b310e3",2017-07-29,2017-07-10,1466.47546207776
"95b0ab79f2b24b1997ac6917f2b443a8",2015-11-02,2015-10-14,4094.25133689839
"71b07391f31aa0d45960cf44452bf55f",2015-11-17,2015-10-29,1312.5
"71b07391f31aa0d45960cf44452bf55f",2017-03-27,2017-03-08,10333.3118583197
"aa398acc4e05a67a12c93172f56de75d",2015-11-22,2015-11-03,18730.1037577117
"aa398acc4e05a67a12c93172f56de75d",2016-04-04,2016-03-16,1094.66861420486
"aa398acc4e05a67a12c93172f56de75d",2016-12-13,2016-11-24,45058.1865622962
"aa398acc4e05a67a12c93172f56de75d",2016-12-27,2016-12-08,2542.58814842164
"aa398acc4e05a67a12c93172f56de75d",2017-05-27,2017-05-08,26251.2593412677
"b5d28fadce491e2bf5fd74bfa59151f7",2015-12-17,2015-11-28,1108.31
"3c1b6b429ab55a35dd9d934222c55dbc",2016-01-08,2015-12-20,11608.38
"909d3b995bc0a5a84b81c960ecca5b54",2014-12-11,2014-11-22,2266.39
"909d3b995bc0a5a84b81c960ecca5b54",2016-01-15,2015-12-27,4211.87267334223
"909d3b995bc0a5a84b81c960ecca5b54",2016-01-19,2015-12-31,4168.52240142921
"909d3b995bc0a5a84b81c960ecca5b54",2016-01-22,2016-01-03,4235.07864145203
"909d3b995bc0a5a84b81c960ecca5b54",2016-11-20,2016-11-01,1916.24277053864
"909d3b995bc0a5a84b81c960ecca5b54",2017-06-29,2017-06-10,1801.73592576614
"496267da07942a0b16ec5320b2452567",2016-01-17,2015-12-29,4492.93966623877
"d420d1d0304054daa3db28556d4ef9c2",2016-01-19,2015-12-31,4523.47
"cf82c0e227a9094179e0a4b630be56d4",2015-12-23,2015-12-04,2610.65
"cf82c0e227a9094179e0a4b630be56d4",2016-09-25,2016-09-06,1893.43
"cf82c0e227a9094179e0a4b630be56d4",2017-01-24,2017-01-05,6506.57
"cf82c0e227a9094179e0a4b630be56d4",2017-08-26,2017-08-07,487.69
"1c3c6d2915d46d5df1825811183d892c",2016-02-06,2016-01-18,1530.50145637247
"e9c5a2ec87b0b9b72b973ac94df24ae8",2016-03-09,2016-02-19,15156.2814885449
"c411343575f17dcbcb12691115d515aa",2016-03-12,2016-02-22,3176.90841426885
"4aa7ed7860323f7d2f0af9eb18d1e3e2",2016-01-23,2016-01-04,616.49
"c0e8680cc380813916b2451286075bb4",2016-03-25,2016-03-06,6720
"3e9e8e4ee575aebb74ac2144686cf99f",2016-03-29,2016-03-10,9659.75095405719
"280c3199779ece012fd8499e0bc1859a",2016-04-07,2016-03-19,1088.22
"58929c24fd3a628f8f0814ed68c8aa63",2016-04-28,2016-04-09,30742.9711173334
"58929c24fd3a628f8f0814ed68c8aa63",2017-12-30,2017-12-11,20685.7288622977
"5edab20bd6bdddb38fac96064d79ed1b",2016-05-17,2016-04-28,3127.04
"5edab20bd6bdddb38fac96064d79ed1b",2016-05-27,2016-05-08,545.09
"7b4e9f023bc5478ccebc685ffbf04cfc",2016-05-19,2016-04-30,1312.5
"6c1391dbe70eee383625b429ae9d6ca8",2016-05-22,2016-05-03,3119.16341951326
"eea831c153fd9907894100cd45d80d2d",2016-05-28,2016-05-09,641.69
"d20c653496795991dedf3657e3b29a5b",2016-06-06,2016-05-18,1791.4267434421
"d9c40dc6cbfcbfbb541c67c831a540ec",2016-06-19,2016-05-31,2260.50574712644
"172fd336cd9123e7669b0a6d5eca002a",2016-06-28,2016-06-09,857.5
"e93c86235088dd8e6105ca479c3f9676",2016-07-04,2016-06-15,7350
"794079b30a5ca60e7947dece735df207",2016-07-23,2016-07-04,7166.25
"43a3367aed674930ebbb08083489384d",2016-07-26,2016-07-07,1382.5
"6bfdac5ea5375765787b01227c424bc1",2016-08-04,2016-07-16,6162.31
"6bfdac5ea5375765787b01227c424bc1",2017-08-27,2017-08-08,195.09
"d90e3436a6ef2b6d62d410c3879b0770",2016-08-27,2016-08-08,8684.06
"bff74983ab4fd10e2a8e7951266e3b91",2016-08-07,2016-07-19,542.01
"a443ab64ac6627f75294acaa03ad5f8d",2016-09-17,2016-08-29,5020.47
"6e4cf1dd94f44604db23949138d9d23f",2016-10-09,2016-09-20,2307.41214057508
"6e4cf1dd94f44604db23949138d9d23f",2016-10-17,2016-09-28,1042.53676470588
"158674a372bfb69a9b851df5039b6882",2016-10-26,2016-10-07,2778.85343679143
"0de0b024514e989834297df038c4ae7d",2016-10-29,2016-10-10,5163.9
"95b2cb57fb1960329706d09098c51a7b",2016-11-08,2016-10-20,717.22
"5278495109438525fbacc9af28dcef20",2016-11-20,2016-11-01,37195.9244863964
"39b422688784682604913f1eb3055b7e",2016-11-26,2016-11-07,5156.28096567877
"660633e99d33300004009eefffc2fc97",2016-11-27,2016-11-08,2482.23282752915
"ceeae6f3053517ab2ba8e1bcec2e2d19",2016-12-08,2016-11-19,2840.18
"b096fc73b570a8fb275ab75cdf500fea",2017-01-21,2017-01-02,945
"a991f0d951647ccd0f59f078f29e0963",2017-01-24,2017-01-05,2513.14
"a991f0d951647ccd0f59f078f29e0963",2017-01-25,2017-01-06,1313.9
"a991f0d951647ccd0f59f078f29e0963",2017-08-05,2017-07-17,4234.44
"f66393f9d9de45e960430a07c5566718",2017-01-25,2017-01-06,10731.7402176958
"7e91b5766f8e5662f5bdc63f5a26db19",2017-02-18,2017-01-30,1470.93871003288
"c623545ca4814f5c6cd8085f9a9f988b",2017-02-28,2017-02-09,5163.9
"5db1195d43ee8d12b75f8c3a6edfb43f",2017-03-07,2017-02-16,2868.81
"5db1195d43ee8d12b75f8c3a6edfb43f",2017-03-08,2017-02-17,2409.82
"dd0604f9b581118776fc44332ee9cb30",2017-04-29,2017-04-10,4716.32
"0bcc30404b2ecc302ebb01c32f7ef0aa",2017-05-15,2017-04-26,15540
"1e68d98ab45d92078c3949398f657d61",2017-07-05,2017-06-16,4457.14118427729
"cf88c6b93e5eea9569d5645e9429166c",2017-05-26,2017-05-07,1610
"8056206ca498b12560f68321200f8e8e",2017-05-29,2017-05-10,940.03
"8056206ca498b12560f68321200f8e8e",2017-06-11,2017-05-23,1159.87808657919
"7c1b8102b898270f4ddaa2e5e6400d2e",2017-06-01,2017-05-13,774.62
"256ff9f2b5097ae50e19016d6f8568e6",2017-07-25,2017-07-06,1118.88
"4631cf612d5e6f9fa617e53cb44134b5",2017-07-30,2017-07-11,836.57
"f94f59af1f737ca1d09c4ff9d70ef32b",2017-08-03,2017-07-15,6232.23804598616
"6ae5ef1e115b5ae9f9221613fb429a7d",2017-08-08,2017-07-20,3949.19
"4f41b62988bf6251fb13a3c80499d0cd",2017-08-12,2017-07-24,487.69
"cdcfc3683e2da179329b23a02b051d0f",2017-10-04,2017-09-15,1895.81
"30525444cec644fe8c85318931d8b46c",2017-10-05,2017-09-16,3184.37
"8ebffb3a5ed5451d9ec8c6faf40d7edd",2017-10-07,2017-09-18,3558.31
"8ebffb3a5ed5451d9ec8c6faf40d7edd",2017-10-09,2017-09-20,4375
"7762e01fc3f6f710c220e55ee77505ff",2017-10-09,2017-09-20,1767.95026985702
"1ba3e447ed6222c3d35adf4147a67a48",2017-10-10,2017-09-21,4054.19
"56da4528d502042aca32a848f3f784bd",2017-10-10,2017-09-21,1272.74
"a7e1f2a49034983f5a1c53703ddd7d26",2017-10-17,2017-09-28,746.774028961842
"dc390365b5fb283dfe75051b4032f8ea",2017-11-09,2017-10-21,2036.93
"904f2572d7e4163c2c67e5c671406067",2017-12-10,2017-11-21,4475.52
"904f2572d7e4163c2c67e5c671406067",2017-12-11,2017-11-22,1118.88
"9f0ac340ae4e0092864e9be3e1445104",2017-12-15,2017-11-26,4991.84
"3ce111a0f2935a9b0d1967d2862b4f4c",2017-12-21,2017-12-02,2582.01979472141
"6c963dca7a25b4dd35545e02bd3309dc",2017-12-26,2017-12-07,15166.69
"ff706d66e780f66b7aca69a8202c2417",2013-12-05,2013-11-16,3384.29
"7b7d59d02199bc06f21f42495fa66fd8",2014-09-04,2014-08-16,11040.75
"3bf81c06c5684ab98c47990c733f91b9",2014-09-08,2014-08-20,5349.54
"3bf81c06c5684ab98c47990c733f91b9",2015-07-21,2015-07-02,4414.41441441442
"d2e8acbdaadfab8ee9ba0df6b0ed3513",2015-02-02,2015-01-14,460.95
"644f5dd183e7dadab947d014814ba4ba",2015-06-21,2015-06-02,25211.27
"644f5dd183e7dadab947d014814ba4ba",2015-06-22,2015-06-03,26577.11
"8626c150be1e462450307a549bcb2654",2015-07-01,2015-06-12,2247.98
"755f9885170d11c250c2e81f11aedfad",2015-07-22,2015-07-03,746.27
"f15e270e7a16c2697989984bd88bd6be",2015-09-08,2015-08-20,676.9
"9eee68ef519d46eddf0547c0c18c84c7",2013-09-10,2013-08-22,11941.2727216805
"9eee68ef519d46eddf0547c0c18c84c7",2016-11-20,2016-11-01,5752.38095238095
"6112e4154b3b181d09736e8390b27681",2013-12-22,2013-12-03,7267.62553115753
"932f2a43da47f1aa1697f773e1c14d26",2013-12-26,2013-12-07,2890.13555851971
"ccabbeb79e1e663df6b1856f1092b966",2014-02-06,2014-01-18,3428.00211264224
"ccabbeb79e1e663df6b1856f1092b966",2015-02-03,2015-01-15,2962.24310539975
"198f2a40a59bb9a2cf9cbffb21bb2f6b",2014-02-11,2014-01-23,739.05711562431
"198f2a40a59bb9a2cf9cbffb21bb2f6b",2015-11-25,2015-11-06,434.16337406965
"3705d430edfad3e6ef4e242026e754f8",2014-02-20,2014-02-01,7753.0334418467
"3b8c6d5d63d537f6dbc8f53eae7c535b",2014-06-10,2014-05-22,1894.93707930934
"eb15d4e6ec67ee4784ac997f7e39ce65",2014-08-11,2014-07-23,5770.51615298923
"eb15d4e6ec67ee4784ac997f7e39ce65",2014-10-28,2014-10-09,4954.52748121787
"eb15d4e6ec67ee4784ac997f7e39ce65",2015-08-11,2015-07-23,3123.73876352963
"eb15d4e6ec67ee4784ac997f7e39ce65",2016-11-10,2016-10-22,7060.44460775311
"60fd449a00bc5d9618da04063aa48337",2014-11-16,2014-10-28,919.177155850597
"677afa1f7f4d61bc34a3b8ae6e0bf08d",2014-11-26,2014-11-07,8201.62665575939
"677afa1f7f4d61bc34a3b8ae6e0bf08d",2015-07-31,2015-07-12,5914.17076441663
"677afa1f7f4d61bc34a3b8ae6e0bf08d",2016-05-03,2016-04-14,3280.84656084656
"353eed0e30029c1b01d0afcb136a31b7",2014-12-17,2014-11-28,7662.08333333331
"c729f8adfe6ded4d5873a51d2d2665b3",2014-12-25,2014-12-06,764.439411098531
"e50dc283cee8540449112fed49a49e5a",2015-01-16,2014-12-28,519.200768363841
"d52fef52079385c93ca5ee3004caae5a",2015-01-28,2015-01-09,2518.852127721
"afe2e250fa5af1e44b1b663c31fe08a8",2015-02-14,2015-01-26,1752.686099735
"afe2e250fa5af1e44b1b663c31fe08a8",2017-09-26,2017-09-07,4086.04564060034
"f7d7b73007c8bfb18f9139fab3ee4e8b",2015-03-26,2015-03-07,21134.7258961963
"09b67aa6ff9f1833e798161fb80b31ff",2015-06-15,2015-05-27,13206.7568811562
"09b67aa6ff9f1833e798161fb80b31ff",2015-06-26,2015-06-07,11334.9081832769
"56814d7220dfe72fce15ecf57caef679",2015-08-12,2015-07-24,9714.4477638761
"8470781270cec29dac3b3e2f5d8cbd12",2015-11-30,2015-11-11,6836.03956700261
"38070a3b972265327290abf4d1983e10",2015-12-17,2015-11-28,2878.0718336484
"bfb92d4fb7b91b5f94f1f3cac1f35776",2016-01-17,2015-12-29,1436.7816091954
"3e7190c74d3bae9cc5d2fb8451db696c",2016-01-18,2015-12-30,603.595894469861
"0acc8f8f2cf5a2fab33643818b9ee949",2016-02-21,2016-02-02,1362.30424031505
"0acc8f8f2cf5a2fab33643818b9ee949",2016-02-23,2016-02-04,1327.41388541852
"0acc8f8f2cf5a2fab33643818b9ee949",2017-01-01,2016-12-13,10969.0857681432
"f9aa6ee45d9f5dd1a74c65c5b7e24b88",2016-03-24,2016-03-05,6853.29382377431
"87abdff1b84dcf7d6da7da7b4c04fdd7",2016-07-21,2016-07-02,958.035121448461
"87abdff1b84dcf7d6da7da7b4c04fdd7",2017-02-09,2017-01-21,4624.63072314934
"87abdff1b84dcf7d6da7da7b4c04fdd7",2017-09-22,2017-09-03,909.396165713427
"306ea844963a739d342a6a03510f7afb",2016-09-28,2016-09-09,1552.27805861169
"9421dba6cdde31258d70bd1044a6a008",2016-10-05,2016-09-16,4089.24907541405
"9421dba6cdde31258d70bd1044a6a008",2016-10-08,2016-09-19,4067.16290376382
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-09-09,2016-08-21,17830.6551297899
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-09-10,2016-08-22,3064.74438351318
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-09-15,2016-08-27,3069.08768821966
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-09-17,2016-08-29,3102.05908683975
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-09-27,2016-09-08,3067.45750708215
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-11-05,2016-10-17,16287.9476458826
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-11-06,2016-10-18,66414.991358137
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-11-09,2016-10-21,5112.07054932941
"d37ee7d3b3dded43ba1e95f2c8b1b174",2016-11-20,2016-11-01,12444.4444444445
"d37ee7d3b3dded43ba1e95f2c8b1b174",2017-06-14,2017-05-26,14481.897627965
"d37ee7d3b3dded43ba1e95f2c8b1b174",2017-11-14,2017-10-26,23079.2138177487
"d37ee7d3b3dded43ba1e95f2c8b1b174",2017-11-20,2017-11-01,2375.8377728132
"20be9c7b302988374b8cdc34014c1d9d",2016-11-29,2016-11-10,17155.7891536468
"20be9c7b302988374b8cdc34014c1d9d",2017-01-09,2016-12-21,10654.8718920199
"20be9c7b302988374b8cdc34014c1d9d",2017-01-14,2016-12-26,6121.02798982189
"6a414dc75d22c17c087bb49fb51aed81",2017-01-10,2016-12-22,920.257173016027
"ed91dab5e420766b6ce3a61c00c30eca",2017-04-19,2017-03-31,29049.6521358856
"3f1736648c9ddd48a9c490980d42abbf",2017-04-15,2017-03-27,962.054604349839
"f7e01d5987d8d0161e26f5072178c610",2017-04-20,2017-04-01,30347.956224862
"57fff4395355e5766c54c0977fe70379",2017-06-04,2017-05-16,33621.9467736055
"57fff4395355e5766c54c0977fe70379",2017-06-19,2017-05-31,908.439989259824
"57fff4395355e5766c54c0977fe70379",2017-07-16,2017-06-27,10365.3129987586
"4ffca91dbecd8524af718678d2bea032",2017-05-16,2017-04-27,6417.14915908464
"bc6807716fcea5e92d7846aaed30a789",2017-05-25,2017-05-06,2538.54575312472
"af6465dfba716df593b22cc035cdc372",2017-06-13,2017-05-25,5378.36147592245
"feeb21f6af4548f562497772784f9ed8",2017-11-29,2017-11-10,1897.97698004878
"82891ecf280ccb945d9f647f95eecc8d",2017-12-02,2017-11-13,4651.25257378174
"b9e4e05550e84bce0c37fd5b5bd3ba88",2017-12-06,2017-11-17,8575.66765578635
"137be6a4d5eaf75ad134f81a33d6f093",2011-09-15,2011-08-27,17569.8623151454
"137be6a4d5eaf75ad134f81a33d6f093",2011-09-20,2011-09-01,3471.33564934585
"137be6a4d5eaf75ad134f81a33d6f093",2011-09-24,2011-09-05,16233.9166853639
"137be6a4d5eaf75ad134f81a33d6f093",2011-09-28,2011-09-09,4533.33333333334
"646af108e471d1c47a13cb50c3d6cacb",2012-05-06,2012-04-17,1187.83161239079
"646af108e471d1c47a13cb50c3d6cacb",2012-08-08,2012-07-20,1270.04670912951
"646af108e471d1c47a13cb50c3d6cacb",2013-09-05,2013-08-17,1137.90921595598
"09f6659ed4d8c7faddf07e1b9e713bad",2013-02-07,2013-01-19,4375.85608332018
"498db0f0e4aa208232e96eba9d3bce38",2013-06-24,2013-06-05,587.590486039297
"8ebc48d48307cf87441019079c6b03a1",2014-02-24,2014-02-05,2422.75188461407
"38a3e8042c9f07d90586f1b98d723258",2014-02-23,2014-02-04,2985.65098396977
"2e9041f89fdf047d509a87fd688c8bef",2014-05-16,2014-04-27,1524.91022622297
"2e9041f89fdf047d509a87fd688c8bef",2014-09-28,2014-09-09,881.603873027346
"389ac8dc1bf5f21b429333fa54b185a2",2014-06-10,2014-05-22,434.982377443127
"1c96de6341723db6e936c61bd860de2d",2014-09-01,2014-08-13,861.370262390673
"f8c5e3489505e88b935bfd43aa9a9865",2014-09-02,2014-08-14,20531.7395032482
"83ab8a783363c71350f0756f786d12e9",2014-09-11,2014-08-23,3642.62117960483
"83ab8a783363c71350f0756f786d12e9",2015-03-05,2015-02-14,1677.97300860561
"ff6256dc09772e35c23349737d36be31",2014-10-02,2014-09-13,15169.517042483
"ff6256dc09772e35c23349737d36be31",2016-09-24,2016-09-05,764.30487385
"ff6256dc09772e35c23349737d36be31",2017-08-25,2017-08-06,2900.10568764429
"ff6256dc09772e35c23349737d36be31",2017-10-20,2017-10-01,1962.99608678606
"6f8f350b161746c94a893c487ee29efe",2014-12-02,2014-11-13,5611.74083731286
"6f8f350b161746c94a893c487ee29efe",2015-03-02,2015-02-11,4546.9644921152
"d813ffa08f636011ed0e2579701e5cfe",2015-02-22,2015-02-03,4902.4941418162
"d813ffa08f636011ed0e2579701e5cfe",2015-03-04,2015-02-13,1266.95150115474
"d813ffa08f636011ed0e2579701e5cfe",2015-03-20,2015-03-01,2496.73424152214
"d813ffa08f636011ed0e2579701e5cfe",2015-04-23,2015-04-04,2043.57691560115
"d813ffa08f636011ed0e2579701e5cfe",2015-04-25,2015-04-06,2608.24551470029
"d813ffa08f636011ed0e2579701e5cfe",2015-07-06,2015-06-17,5066.39385374786
"d813ffa08f636011ed0e2579701e5cfe",2015-07-12,2015-06-23,1273.72740228339
"d813ffa08f636011ed0e2579701e5cfe",2015-07-22,2015-07-03,1277.76831824717
"d813ffa08f636011ed0e2579701e5cfe",2015-10-20,2015-10-01,1197.73163588728
"d813ffa08f636011ed0e2579701e5cfe",2015-11-08,2015-10-20,1242.34598655286
"d813ffa08f636011ed0e2579701e5cfe",2015-11-30,2015-11-11,15267.8912451895
"d813ffa08f636011ed0e2579701e5cfe",2016-02-13,2016-01-25,1230.56473008825
"d813ffa08f636011ed0e2579701e5cfe",2016-04-03,2016-03-15,3329.55026274483
"d813ffa08f636011ed0e2579701e5cfe",2016-04-22,2016-04-03,1644.37595950691
"d813ffa08f636011ed0e2579701e5cfe",2017-06-05,2017-05-17,4561.06044899414
"d813ffa08f636011ed0e2579701e5cfe",2017-06-07,2017-05-19,4466.78748750813
"b03307f5f6c3b72786f55f1c8196f463",2015-04-14,2015-03-26,1211.03770197486
"0bee51003e5c7d5299348420d4301668",2015-05-12,2015-04-23,2427.10760647073
"1980b30d0bc6650749ed094a78767763",2015-08-28,2015-08-09,1187.74892727473
"1980b30d0bc6650749ed094a78767763",2015-08-30,2015-08-11,1185.2990769279
"c436c5498dc986d4ecaa51d786394597",2015-11-01,2015-10-13,2401.78158794713
"2046ba89aa23cdb083cb7bd378e2cdf7",2016-02-25,2016-02-06,3205.72418661362
"5a7c16a28b2bc82997ea9138e3bba37c",2016-04-19,2016-03-31,2481.80294699123
"5525d39bd4ef6881afbedc7c9284e46f",2016-09-12,2016-08-24,2256.96133201884
"c97388ffa1355c9a44ba757fa2af05e9",2016-10-03,2016-09-14,3972.49297094658
"08d0df452e31e6becbf433704bd45261",2016-11-08,2016-10-20,427.255560218213
"ac3f586f143e3c687189e15f8a785b86",2016-12-25,2016-12-06,2498.4226252519
"dd3eb3821f06238c876f3fb4928691d8",2017-01-12,2016-12-24,5244.76177399423
"d8fc5e66922caee72ca8a14800d97a82",2017-02-03,2017-01-15,4227.5079086116
"839915fb7db366445365b00cbbcbfa02",2017-02-09,2017-01-21,2299.31278781439
"839915fb7db366445365b00cbbcbfa02",2017-08-12,2017-07-24,14993.9903846154
"839915fb7db366445365b00cbbcbfa02",2017-08-15,2017-07-27,6524.71352830511
"839915fb7db366445365b00cbbcbfa02",2017-12-14,2017-11-25,4287.35964068014
"090fc3d75d2df3e1331ef535c0a4e462",2017-02-09,2017-01-21,1041.44527098831
"32a677c5ab9684dea59c4cf972ebe3b5",2017-03-17,2017-02-26,1750.25332947307
